censusdate,month,day,year,treatment,scientificname,commonname,sex,hfl,wgt
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,48
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,42
2014-09-27,9,28,2014,control,Onychomys torridus,Southern grasshopper mouse,M,20,28
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,46
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,21
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,50
2014-09-27,9,28,2014,control,Baiomys taylori,Northern pygmy mouse,F,14,14
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,40
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,18
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,54
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,49
2014-09-27,9,28,2014,control,Chaetodipus baileyi,Bailey's pocket mouse,M,25,28
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,18
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,52
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,50
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,18
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,46
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,19
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,45
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,18
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,50
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,20,15
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,19
2014-09-27,9,28,2014,control,Onychomys torridus,Southern grasshopper mouse,M,20,26
2014-09-27,9,28,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,42
2014-09-27,9,28,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,19
2014-09-27,9,28,2014,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,24
2014-09-27,9,28,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,19
2014-09-27,9,28,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
2014-09-27,9,28,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,20,16
2014-09-27,9,28,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,20
2014-09-27,9,28,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2014-09-27,9,28,2014,exclosure,Peromyscus eremicus,Cactus mouse,M,20,26
2014-09-27,9,28,2014,removal,Peromyscus eremicus,Cactus mouse,F,19,23
2014-09-27,9,28,2014,removal,Perognathus flavus,Silky pocket mouse,M,14,8
2014-09-27,9,28,2014,removal,Peromyscus eremicus,Cactus mouse,M,18,22
2014-10-25,10,25,2014,exclosure,Peromyscus eremicus,Cactus mouse,M,20,22
2014-10-25,10,25,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,20
2014-10-25,10,25,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,15
2014-10-25,10,25,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,20
2014-10-25,10,25,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,19
2014-10-25,10,25,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,21
2014-10-25,10,25,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,23
2014-10-25,10,25,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,53
2014-10-25,10,25,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,49
2014-10-25,10,25,2014,control,Onychomys torridus,Southern grasshopper mouse,M,19,24
2014-10-25,10,25,2014,control,Onychomys torridus,Southern grasshopper mouse,F,20,24
2014-10-25,10,25,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,18
2014-10-25,10,25,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,58
2014-10-25,10,25,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,44
2014-10-25,10,25,2014,control,Onychomys torridus,Southern grasshopper mouse,M,20,22
2014-10-25,10,25,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,38
2014-10-25,10,25,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,18
2014-10-25,10,25,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,32
2014-10-25,10,25,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,18
2014-10-25,10,25,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,38
2014-10-25,10,25,2014,exclosure,Perognathus flavus,Silky pocket mouse,M,16,9
2014-10-25,10,25,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,30
2014-10-25,10,25,2014,removal,Peromyscus eremicus,Cactus mouse,F,21,24
2014-10-25,10,25,2014,removal,Peromyscus eremicus,Cactus mouse,F,20,26
2014-10-25,10,25,2014,removal,Peromyscus eremicus,Cactus mouse,F,21,28
2014-10-25,10,25,2014,removal,Peromyscus eremicus,Cactus mouse,M,21,20
2014-10-25,10,26,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,16
2014-10-25,10,26,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,17
2014-10-25,10,26,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,17
2014-10-25,10,26,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,18
2014-10-25,10,26,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,24,31
2014-10-25,10,26,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,27
2014-10-25,10,26,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,36
2014-10-25,10,26,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,19
2014-10-25,10,26,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,15
2014-10-25,10,26,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
2014-10-25,10,26,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,24,25
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,42
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,52
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,41
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,44
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,49
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,47
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,20
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,15
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,19
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,25
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,17
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,17
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,21
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,54
2014-10-25,10,26,2014,control,Dipodomys ordii,Ord's kangaroo rat,M,35,49
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,55
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,20
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,17
2014-10-25,10,26,2014,control,Onychomys torridus,Southern grasshopper mouse,F,20,25
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,20,17
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,30
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,51
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,M,20,18
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,47
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,49
2014-10-25,10,26,2014,control,Onychomys torridus,Southern grasshopper mouse,M,19,22
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,19
2014-10-25,10,26,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,18
2014-10-25,10,26,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,46
2014-10-25,10,26,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,21,17
2014-10-25,10,26,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,20,15
2014-10-25,10,26,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,24,19
2014-10-25,10,26,2014,removal,Peromyscus eremicus,Cactus mouse,M,20,25
2014-11-22,11,22,2014,exclosure,Reithrodontomys montanus,Plains harvest mouse,M,11,11
2014-11-22,11,22,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,21
2014-11-22,11,22,2014,exclosure,Peromyscus eremicus,Cactus mouse,M,20,18
2014-11-22,11,22,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,19
2014-11-22,11,22,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,18
2014-11-22,11,22,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,32,48
2014-11-22,11,22,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,20,16
2014-11-22,11,22,2014,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,21,31
2014-11-22,11,22,2014,control,Onychomys torridus,Southern grasshopper mouse,F,20,22
2014-11-22,11,22,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
2014-11-22,11,22,2014,control,Onychomys leucogaster,Northern Grasshopper Mouse,F,21,33
2014-11-22,11,22,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,38,41
2014-11-22,11,22,2014,control,Onychomys torridus,Southern grasshopper mouse,M,20,25
2014-11-22,11,22,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,43
2014-11-22,11,22,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,15
2014-11-22,11,22,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,34
2014-11-22,11,22,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,34
2014-11-22,11,22,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,18
2014-11-22,11,22,2014,exclosure,Reithrodontomys montanus,Plains harvest mouse,F,16,11
2014-11-22,11,22,2014,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,25
2014-11-22,11,22,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
2014-11-22,11,22,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,25,36
2014-11-22,11,22,2014,removal,Chaetodipus baileyi,Bailey's pocket mouse,F,25,29
2014-11-22,11,22,2014,removal,Reithrodontomys megalotis,Western harvest mouse,F,17,12
2014-11-22,11,22,2014,exclosure,Sigmodon fulviventer,Tawny-bellied cotton rat,M,25,62
2014-11-22,11,23,2014,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,22
2014-11-22,11,23,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,20,20
2014-11-22,11,23,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,26,52
2014-11-22,11,23,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,17
2014-11-22,11,23,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,17
2014-11-22,11,23,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,35
2014-11-22,11,23,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,34
2014-11-22,11,23,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,20
2014-11-22,11,23,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,21
2014-11-22,11,23,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,23,33
2014-11-22,11,23,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,15
2014-11-22,11,23,2014,control,Onychomys leucogaster,Northern Grasshopper Mouse,F,21,33
2014-11-22,11,23,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,44
2014-11-22,11,23,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
2014-11-22,11,23,2014,control,Baiomys taylori,Northern pygmy mouse,M,12,9
2014-11-22,11,23,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,53
2014-11-22,11,23,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,42
2014-11-22,11,23,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,49
2014-11-22,11,23,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,53
2014-11-22,11,23,2014,control,Dipodomys ordii,Ord's kangaroo rat,M,36,47
2014-11-22,11,23,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,54
2014-11-22,11,23,2014,control,Peromyscus eremicus,Cactus mouse,M,20,22
2014-11-22,11,23,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,53
2014-11-22,11,23,2014,control,Onychomys leucogaster,Northern Grasshopper Mouse,F,19,36
2014-11-22,11,23,2014,control,Peromyscus eremicus,Cactus mouse,F,20,29
2014-11-22,11,23,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,20,17
2014-11-22,11,23,2014,control,Reithrodontomys megalotis,Western harvest mouse,F,16,9
2014-11-22,11,23,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,50
2014-11-22,11,23,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,48
2014-11-22,11,23,2014,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,20
2014-11-22,11,23,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,46
2014-11-22,11,23,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,48
2014-11-22,11,23,2014,control,Onychomys torridus,Southern grasshopper mouse,F,19,24
2014-11-22,11,23,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,21,17
2014-11-22,11,23,2014,exclosure,Peromyscus eremicus,Cactus mouse,M,20,26
2014-11-22,11,23,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,21
2014-11-22,11,23,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,20,17
2014-11-22,11,23,2014,exclosure,Sigmodon hispidus,Hispid cotton rat,F,25,35
2014-11-22,11,23,2014,removal,Reithrodontomys megalotis,Western harvest mouse,M,17,11
2014-11-22,11,23,2014,removal,Peromyscus eremicus,Cactus mouse,F,20,31
2014-12-13,12,13,2014,exclosure,Reithrodontomys megalotis,Western harvest mouse,M,16,11
2014-12-13,12,13,2014,exclosure,Reithrodontomys montanus,Plains harvest mouse,F,15,13
2014-12-13,12,13,2014,exclosure,Peromyscus eremicus,Cactus mouse,M,20,22
2014-12-13,12,13,2014,exclosure,Perognathus flavus,Silky pocket mouse,M,15,9
2014-12-13,12,13,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,23,20
2014-12-13,12,13,2014,exclosure,Reithrodontomys montanus,Plains harvest mouse,F,16,10
2014-12-13,12,13,2014,exclosure,Reithrodontomys megalotis,Western harvest mouse,F,17,16
2014-12-13,12,13,2014,exclosure,Baiomys taylori,Northern pygmy mouse,M,11,9
2014-12-13,12,13,2014,control,Chaetodipus penicillatus,Desert pocket mouse,M,22,18
2014-12-13,12,13,2014,control,Onychomys leucogaster,Northern Grasshopper Mouse,F,19,16
2014-12-13,12,13,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,51
2014-12-13,12,13,2014,control,Baiomys taylori,Northern pygmy mouse,M,13,9
2014-12-13,12,13,2014,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,16
2014-12-13,12,13,2014,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,20,16
2014-12-13,12,13,2014,control,Onychomys leucogaster,Northern Grasshopper Mouse,F,20,30
2014-12-13,12,13,2014,control,Sigmodon fulviventer,Tawny-bellied cotton rat,F,27,104
2014-12-13,12,13,2014,control,Chaetodipus penicillatus,Desert pocket mouse,M,21,17
2014-12-13,12,13,2014,control,Baiomys taylori,Northern pygmy mouse,F,13,14
2014-12-13,12,13,2014,control,Onychomys torridus,Southern grasshopper mouse,F,20,24
2014-12-13,12,13,2014,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,51
2014-12-13,12,13,2014,control,Reithrodontomys megalotis,Western harvest mouse,F,17,12
2014-12-13,12,13,2014,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,51
2014-12-13,12,13,2014,exclosure,Baiomys taylori,Northern pygmy mouse,F,13,14
2014-12-13,12,13,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,27,36
2014-12-13,12,13,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,34
2014-12-13,12,13,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,35
2014-12-13,12,13,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,20
2014-12-13,12,13,2014,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,19
2014-12-13,12,13,2014,exclosure,Reithrodontomys montanus,Plains harvest mouse,M,16,12
2014-12-13,12,13,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,24,36
2014-12-13,12,13,2014,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,42
2014-12-13,12,13,2014,exclosure,Baiomys taylori,Northern pygmy mouse,F,13,13
2014-12-13,12,13,2014,removal,Onychomys torridus,Southern grasshopper mouse,F,19,24
2014-12-13,12,13,2014,removal,Onychomys torridus,Southern grasshopper mouse,M,21,28
2014-12-13,12,13,2014,exclosure,Sigmodon fulviventer,Tawny-bellied cotton rat,F,19,18
2014-12-13,12,13,2014,removal,Baiomys taylori,Northern pygmy mouse,F,15,14
2014-12-13,12,13,2014,removal,Peromyscus maniculatus,Deer Mouse,M,21,24
2014-12-13,12,13,2014,removal,Peromyscus eremicus,Cactus mouse,F,22,32
2014-12-13,12,13,2014,removal,Peromyscus eremicus,Cactus mouse,F,20,19
2015-01-17,1,17,2015,removal,Reithrodontomys megalotis,Western harvest mouse,M,16,13
2015-01-17,1,17,2015,removal,Reithrodontomys megalotis,Western harvest mouse,F,16,11
2015-01-17,1,18,2015,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,21,17
2015-01-17,1,18,2015,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,17
2015-01-17,1,18,2015,exclosure,Peromyscus eremicus,Cactus mouse,F,20,28
2015-01-17,1,18,2015,exclosure,Reithrodontomys montanus,Plains harvest mouse,F,17,13
2015-01-17,1,18,2015,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,20
2015-01-17,1,18,2015,exclosure,Peromyscus eremicus,Cactus mouse,F,20,23
2015-01-17,1,18,2015,exclosure,Peromyscus eremicus,Cactus mouse,M,19,22
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,55
2015-01-17,1,18,2015,control,Baiomys taylori,Northern pygmy mouse,F,13,9
2015-01-17,1,18,2015,control,Chaetodipus penicillatus,Desert pocket mouse,F,23,16
2015-01-17,1,18,2015,control,Chaetodipus penicillatus,Desert pocket mouse,F,22,19
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,49
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,F,37,42
2015-01-17,1,18,2015,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,21,19
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,46
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,48
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,53
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,51
2015-01-17,1,18,2015,control,Onychomys leucogaster,Northern Grasshopper Mouse,F,21,36
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,F,33,38
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,32
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,37,56
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,47
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,F,33,31
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,34,34
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,33,32
2015-01-17,1,18,2015,control,Onychomys torridus,Southern grasshopper mouse,M,19,24
2015-01-17,1,18,2015,control,Dipodomys ordii,Ord's kangaroo rat,F,34,50
2015-01-17,1,18,2015,control,Dipodomys ordii,Ord's kangaroo rat,F,35,36
2015-01-17,1,18,2015,control,Dipodomys ordii,Ord's kangaroo rat,M,36,57
2015-01-17,1,18,2015,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,20,22
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,56
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,F,36,45
2015-01-17,1,18,2015,control,Reithrodontomys montanus,Plains harvest mouse,F,15,12
2015-01-17,1,18,2015,control,Onychomys torridus,Southern grasshopper mouse,M,19,25
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,46
2015-01-17,1,18,2015,control,Reithrodontomys megalotis,Western harvest mouse,M,16,14
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,52
2015-01-17,1,18,2015,control,Onychomys torridus,Southern grasshopper mouse,F,20,20
2015-01-17,1,18,2015,control,Reithrodontomys megalotis,Western harvest mouse,M,16,12
2015-01-17,1,17,2015,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,22
2015-01-17,1,17,2015,exclosure,Perognathus flavus,Silky pocket mouse,M,15,9
2015-01-17,1,17,2015,exclosure,Reithrodontomys montanus,Plains harvest mouse,F,17,15
2015-01-17,1,17,2015,exclosure,Onychomys torridus,Southern grasshopper mouse,M,NA,24
2015-01-17,1,17,2015,control,Sigmodon fulviventer,Tawny-bellied cotton rat,F,26,58
2015-01-17,1,17,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,49
2015-01-17,1,17,2015,control,Chaetodipus penicillatus,Desert pocket mouse,M,21,17
2015-01-17,1,17,2015,control,Chaetodipus penicillatus,Desert pocket mouse,F,21,17
2015-01-17,1,17,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,35,37
2015-01-17,1,17,2015,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,50
2015-01-17,1,17,2015,control,Onychomys torridus,Southern grasshopper mouse,M,19,25
2015-01-17,1,17,2015,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,36
2015-01-17,1,17,2015,exclosure,Perognathus flavus,Silky pocket mouse,M,15,9
2015-01-17,1,17,2015,exclosure,Reithrodontomys megalotis,Western harvest mouse,F,16,16
2015-01-17,1,17,2015,exclosure,Onychomys torridus,Southern grasshopper mouse,M,20,22
2015-01-17,1,17,2015,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,M,27,44
2015-01-17,1,17,2015,exclosure,Reithrodontomys montanus,Plains harvest mouse,M,15,13
2015-01-17,1,17,2015,exclosure,Chaetodipus baileyi,Bailey's pocket mouse,F,26,36
2015-01-17,1,17,2015,exclosure,Onychomys torridus,Southern grasshopper mouse,F,20,24
2015-01-17,1,17,2015,removal,Peromyscus eremicus,Cactus mouse,M,20,21
2015-01-17,1,17,2015,removal,Reithrodontomys megalotis,Western harvest mouse,F,14,13
2015-01-17,1,17,2015,removal,Reithrodontomys montanus,Plains harvest mouse,M,16,13
2015-01-17,1,18,2015,control,Dipodomys merriami,Merriam's kangaroo rat,F,35,49
2015-01-17,1,18,2015,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,20,36
2015-01-17,1,18,2015,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,20,16
2015-01-17,1,18,2015,exclosure,Dipodomys merriami,Merriam's kangaroo rat,F,35,44
2015-01-17,1,18,2015,exclosure,Dipodomys merriami,Merriam's kangaroo rat,M,35,51
2015-01-17,1,18,2015,exclosure,Dipodomys merriami,Merriam's kangaroo rat,F,37,43
2015-01-17,1,18,2015,removal,Reithrodontomys megalotis,Western harvest mouse,F,17,15
2015-01-17,1,18,2015,exclosure,Sigmodon hispidus,Hispid cotton rat,F,30,138
2015-01-17,1,18,2015,exclosure,Sigmodon hispidus,Hispid cotton rat,F,29,124
2015-02-21,2,21,2015,exclosure,Reithrodontomys megalotis,Western harvest mouse,M,16,12
2015-02-21,2,21,2015,exclosure,Reithrodontomys megalotis,Western harvest mouse,F,16,11
2015-02-21,2,21,2015,exclosure,Reithrodontomys megalotis,Western harvest mouse,M,16,10
2015-02-21,2,21,2015,exclosure,Peromyscus eremicus,Cactus mouse,M,21,23
2015-02-21,2,21,2015,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,22,22
2015-02-21,2,21,2015,exclosure,Chaetodipus penicillatus,Desert pocket mouse,M,22,25
2015-02-21,2,21,2015,exclosure,Reithrodontomys megalotis,Western harvest mouse,F,16,14
2015-02-21,2,21,2015,exclosure,Baiomys taylori,Northern pygmy mouse,M,14,8
2015-02-21,2,21,2015,exclosure,Chaetodipus penicillatus,Desert pocket mouse,F,21,20
2015-02-21,2,21,2015,exclosure,Baiomys taylori,Northern pygmy mouse,F,14,10
2015-02-21,2,21,2015,control,Dipodomys merriami,Merriam's kangaroo rat,F,34,50
2015-02-21,2,21,2015,control,Reithrodontomys megalotis,Western harvest mouse,F,16,13
2015-02-21,2,21,2015,control,Dipodomys merriami,Merriam's kangaroo rat,M,36,51
2015-02-21,2,21,2015,control,Onychomys leucogaster,Northern Grasshopper Mouse,M,19,24
