Date,trapVisitID,subSiteName,catchRawID,releaseID,commonName,lifeStage,forkLength,weight,n,mort,fishOrigin,markType,CatchRaw.comments
2/18/2021 0:00,2049,North Channel 8.1,172602,0,Steelhead / rainbow trout,Smolt,174,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2049,North Channel 8.1,172601,0,Steelhead / rainbow trout,Smolt,232,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2049,North Channel 8.1,172600,0,Steelhead / rainbow trout,Smolt,186,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2049,North Channel 8.1,172596,0,Steelhead / rainbow trout,Smolt,180,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2049,North Channel 8.1,172597,0,Steelhead / rainbow trout,Smolt,196,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2049,North Channel 8.1,172598,0,Steelhead / rainbow trout,Smolt,201,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172283,0,Steelhead / rainbow trout,Smolt,202,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172273,0,Steelhead / rainbow trout,Smolt,211,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172290,0,Steelhead / rainbow trout,Smolt,174,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172289,0,Steelhead / rainbow trout,Smolt,202,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172288,0,Steelhead / rainbow trout,Smolt,227,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172287,0,Steelhead / rainbow trout,Smolt,214,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172286,0,Steelhead / rainbow trout,Smolt,197,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172284,0,Steelhead / rainbow trout,Smolt,197,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2049,North Channel 8.1,172599,0,Steelhead / rainbow trout,Smolt,220,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172282,0,Steelhead / rainbow trout,Smolt,181,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172277,0,Steelhead / rainbow trout,Smolt,238,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172274,0,Steelhead / rainbow trout,Smolt,235,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172285,0,Steelhead / rainbow trout,Smolt,213,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172276,0,Steelhead / rainbow trout,Smolt,194,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172291,0,Steelhead / rainbow trout,Smolt,200,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172278,0,Steelhead / rainbow trout,Smolt,236,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172279,0,Steelhead / rainbow trout,Smolt,175,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172280,0,Steelhead / rainbow trout,Smolt,196,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172281,0,Steelhead / rainbow trout,Smolt,202,NA,1,No,Hatchery,Fin clip,NA
2/18/2021 0:00,2047,North Channel 8.2,172275,0,Steelhead / rainbow trout,Smolt,192,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2050,North Channel 8.1,172720,0,Steelhead / rainbow trout,Silvery parr,174,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2051,North Channel 8.2,172819,0,Steelhead / rainbow trout,Smolt,192,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2051,North Channel 8.2,172820,0,Steelhead / rainbow trout,Silvery parr,142,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2051,North Channel 8.2,172818,0,Steelhead / rainbow trout,Yolk sac fry (alevin),24,NA,1,No,Natural,No marks or tags,NA
2/19/2021 0:00,2050,North Channel 8.1,172723,0,Steelhead / rainbow trout,Not recorded,NA,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2050,North Channel 8.1,172722,0,Steelhead / rainbow trout,Silvery parr,170,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2050,North Channel 8.1,172721,0,Steelhead / rainbow trout,Silvery parr,166,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2050,North Channel 8.1,172718,0,Steelhead / rainbow trout,Smolt,238,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2050,North Channel 8.1,172717,0,Steelhead / rainbow trout,Smolt,185,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2050,North Channel 8.1,172716,0,Steelhead / rainbow trout,Smolt,188,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2050,North Channel 8.1,172715,0,Steelhead / rainbow trout,Smolt,201,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2050,North Channel 8.1,172714,0,Steelhead / rainbow trout,Smolt,196,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2050,North Channel 8.1,172713,0,Steelhead / rainbow trout,Smolt,180,NA,1,No,Hatchery,Fin clip,NA
2/19/2021 0:00,2050,North Channel 8.1,172719,0,Steelhead / rainbow trout,Silvery parr,158,NA,1,No,Hatchery,Fin clip,NA
2/20/2021 0:00,2053,North Channel 8.2,173062,0,Steelhead / rainbow trout,Smolt,199,NA,1,No,Hatchery,Fin clip,NA
2/20/2021 0:00,2052,North Channel 8.1,172937,0,Steelhead / rainbow trout,Smolt,204,NA,1,No,Hatchery,Fin clip,NA
2/20/2021 0:00,2053,North Channel 8.2,173063,0,Steelhead / rainbow trout,Smolt,222,NA,1,No,Hatchery,Fin clip,NA
2/20/2021 0:00,2053,North Channel 8.2,173061,0,Steelhead / rainbow trout,Silvery parr,203,NA,1,No,Hatchery,Fin clip,NA
2/20/2021 0:00,2052,North Channel 8.1,172938,0,Steelhead / rainbow trout,Silvery parr,166,NA,1,No,Hatchery,Fin clip,NA
2/20/2021 0:00,2053,North Channel 8.2,173059,0,Steelhead / rainbow trout,Adult,711,NA,1,No,Hatchery,Fin clip,NA
2/20/2021 0:00,2052,North Channel 8.1,172939,0,Steelhead / rainbow trout,Silvery parr,183,NA,1,No,Hatchery,Fin clip,NA
2/20/2021 0:00,2053,North Channel 8.2,173060,0,Steelhead / rainbow trout,Silvery parr,192,NA,1,No,Hatchery,Fin clip,NA
2/20/2021 0:00,2053,North Channel 8.2,173064,0,Steelhead / rainbow trout,Smolt,219,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173310,0,Steelhead / rainbow trout,Silvery parr,240,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173309,0,Steelhead / rainbow trout,Smolt,238,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173308,0,Steelhead / rainbow trout,Smolt,220,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173307,0,Steelhead / rainbow trout,Silvery parr,190,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173306,0,Steelhead / rainbow trout,Silvery parr,180,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173191,0,Steelhead / rainbow trout,Smolt,248,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173194,0,Steelhead / rainbow trout,Silvery parr,191,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173193,0,Steelhead / rainbow trout,Silvery parr,181,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173192,0,Steelhead / rainbow trout,Silvery parr,182,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173311,0,Steelhead / rainbow trout,Silvery parr,192,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173321,0,Steelhead / rainbow trout,Smolt,229,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173305,0,Steelhead / rainbow trout,Silvery parr,200,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173313,0,Steelhead / rainbow trout,Silvery parr,225,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173312,0,Steelhead / rainbow trout,Smolt,220,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173315,0,Steelhead / rainbow trout,Silvery parr,219,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173316,0,Steelhead / rainbow trout,Smolt,195,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173317,0,Steelhead / rainbow trout,Silvery parr,196,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173318,0,Steelhead / rainbow trout,Smolt,190,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173320,0,Steelhead / rainbow trout,Silvery parr,222,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173322,0,Steelhead / rainbow trout,Silvery parr,173,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173323,0,Steelhead / rainbow trout,Silvery parr,206,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173324,0,Steelhead / rainbow trout,Silvery parr,185,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173190,0,Steelhead / rainbow trout,Silvery parr,217,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173319,0,Steelhead / rainbow trout,Silvery parr,190,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173174,0,Steelhead / rainbow trout,Silvery parr,162,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173166,0,Steelhead / rainbow trout,Silvery parr,180,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173167,0,Steelhead / rainbow trout,Silvery parr,181,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173168,0,Steelhead / rainbow trout,Silvery parr,220,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173169,0,Steelhead / rainbow trout,Smolt,222,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173170,0,Steelhead / rainbow trout,Smolt,250,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173171,0,Steelhead / rainbow trout,Silvery parr,194,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2055,North Channel 8.2,173314,0,Steelhead / rainbow trout,Silvery parr,178,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173173,0,Steelhead / rainbow trout,Silvery parr,210,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173175,0,Steelhead / rainbow trout,Silvery parr,187,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173176,0,Steelhead / rainbow trout,Silvery parr,192,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173177,0,Steelhead / rainbow trout,Smolt,248,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173186,0,Steelhead / rainbow trout,Silvery parr,237,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173172,0,Steelhead / rainbow trout,Silvery parr,199,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173187,0,Steelhead / rainbow trout,Silvery parr,199,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173189,0,Steelhead / rainbow trout,Silvery parr,233,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173185,0,Steelhead / rainbow trout,Silvery parr,230,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173184,0,Steelhead / rainbow trout,Silvery parr,185,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173183,0,Steelhead / rainbow trout,Smolt,242,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173181,0,Steelhead / rainbow trout,Silvery parr,220,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173180,0,Steelhead / rainbow trout,Silvery parr,180,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173179,0,Steelhead / rainbow trout,Silvery parr,168,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173178,0,Steelhead / rainbow trout,Parr,171,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173182,0,Steelhead / rainbow trout,Silvery parr,191,NA,1,No,Hatchery,Fin clip,NA
2/21/2021 0:00,2054,North Channel 8.1,173188,0,Steelhead / rainbow trout,Silvery parr,204,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2058,North Channel 8.2,173703,0,Steelhead / rainbow trout,Smolt,172,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173449,0,Steelhead / rainbow trout,Smolt,215,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173450,0,Steelhead / rainbow trout,Smolt,215,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173451,0,Steelhead / rainbow trout,Smolt,205,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173452,0,Steelhead / rainbow trout,Not recorded,NA,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2058,North Channel 8.2,173700,0,Steelhead / rainbow trout,Silvery parr,178,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2058,North Channel 8.2,173702,0,Steelhead / rainbow trout,Smolt,190,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2058,North Channel 8.2,173704,0,Steelhead / rainbow trout,Yolk sac fry (alevin),23,NA,1,No,Natural,No marks or tags,NA
2/22/2021 0:00,2056,North Channel 8.1,173446,0,Steelhead / rainbow trout,Smolt,192,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2058,North Channel 8.2,173701,0,Steelhead / rainbow trout,Smolt,218,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173445,0,Steelhead / rainbow trout,Smolt,208,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173444,0,Steelhead / rainbow trout,Smolt,228,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173443,0,Steelhead / rainbow trout,Smolt,220,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173442,0,Steelhead / rainbow trout,Smolt,232,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173448,0,Steelhead / rainbow trout,Smolt,235,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173447,0,Steelhead / rainbow trout,Smolt,216,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173437,0,Steelhead / rainbow trout,Smolt,251,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173441,0,Steelhead / rainbow trout,Smolt,228,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173440,0,Steelhead / rainbow trout,Smolt,236,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173439,0,Steelhead / rainbow trout,Smolt,180,NA,1,No,Hatchery,Fin clip,NA
2/22/2021 0:00,2056,North Channel 8.1,173438,0,Steelhead / rainbow trout,Smolt,219,NA,1,No,Hatchery,Fin clip,NA
2/23/2021 0:00,2059,North Channel 8.2,173810,0,Steelhead / rainbow trout,Silvery parr,177,NA,1,No,Hatchery,Fin clip,NA
2/23/2021 0:00,2059,North Channel 8.2,173813,0,Steelhead / rainbow trout,Silvery parr,195,NA,1,No,Hatchery,Fin clip,NA
2/23/2021 0:00,2059,North Channel 8.2,173811,0,Steelhead / rainbow trout,Silvery parr,193,NA,1,No,Hatchery,Fin clip,NA
2/23/2021 0:00,2059,North Channel 8.2,173809,0,Steelhead / rainbow trout,Silvery parr,206,NA,1,No,Hatchery,Fin clip,NA
2/23/2021 0:00,2057,North Channel 8.1,173573,0,Steelhead / rainbow trout,Silvery parr,218,NA,1,No,Hatchery,Fin clip,NA
2/23/2021 0:00,2057,North Channel 8.1,173572,0,Steelhead / rainbow trout,Silvery parr,232,NA,1,No,Hatchery,Fin clip,NA
2/23/2021 0:00,2057,North Channel 8.1,173571,0,Steelhead / rainbow trout,Silvery parr,253,NA,1,No,Hatchery,Fin clip,NA
2/23/2021 0:00,2057,North Channel 8.1,173570,0,Steelhead / rainbow trout,Silvery parr,191,NA,1,Yes,Hatchery,Fin clip,NA
2/23/2021 0:00,2059,North Channel 8.2,173812,0,Steelhead / rainbow trout,Silvery parr,179,NA,1,No,Hatchery,Fin clip,NA
2/23/2021 0:00,2057,North Channel 8.1,173574,0,Steelhead / rainbow trout,Not recorded,NA,NA,1,No,Hatchery,Fin clip,NA
2/24/2021 0:00,2060,North Channel 8.1,173937,0,Steelhead / rainbow trout,Silvery parr,204,NA,1,No,Hatchery,Fin clip,NA
2/24/2021 0:00,2061,North Channel 8.2,174058,0,Steelhead / rainbow trout,Silvery parr,200,NA,1,No,Hatchery,Fin clip,NA
2/24/2021 0:00,2060,North Channel 8.1,173938,0,Steelhead / rainbow trout,Silvery parr,186,NA,1,No,Hatchery,Fin clip,NA
2/24/2021 0:00,2060,North Channel 8.1,173936,0,Steelhead / rainbow trout,Smolt,238,NA,1,No,Hatchery,Fin clip,NA
2/24/2021 0:00,2060,North Channel 8.1,173935,0,Steelhead / rainbow trout,Silvery parr,180,NA,1,No,Hatchery,Fin clip,NA
2/24/2021 0:00,2060,North Channel 8.1,173934,0,Steelhead / rainbow trout,Smolt,240,NA,1,No,Hatchery,Fin clip,NA
2/24/2021 0:00,2061,North Channel 8.2,174057,0,Steelhead / rainbow trout,Smolt,272,NA,1,No,Hatchery,Fin clip,NA
2/25/2021 0:00,2062,North Channel 8.1,174165,0,Steelhead / rainbow trout,Smolt,245,NA,1,No,Hatchery,Fin clip,NA
2/25/2021 0:00,2062,North Channel 8.1,174166,0,Steelhead / rainbow trout,Not recorded,NA,NA,1,No,Hatchery,Fin clip,NA
2/25/2021 0:00,2063,North Channel 8.2,174361,0,Steelhead / rainbow trout,Smolt,194,NA,1,No,Hatchery,Fin clip,NA
2/26/2021 0:00,2064,North Channel 8.1,174495,0,Steelhead / rainbow trout,Silvery parr,229,NA,1,No,Hatchery,Fin clip,NA
2/26/2021 0:00,2064,North Channel 8.1,174496,0,Steelhead / rainbow trout,Silvery parr,207,NA,1,No,Hatchery,Fin clip,NA
2/26/2021 0:00,2064,North Channel 8.1,174497,0,Steelhead / rainbow trout,Smolt,230,NA,1,No,Hatchery,Fin clip,NA
2/27/2021 0:00,2066,North Channel 8.1,174816,0,Steelhead / rainbow trout,Smolt,256,NA,1,No,Hatchery,Fin clip,NA
2/27/2021 0:00,2067,North Channel 8.2,174925,0,Steelhead / rainbow trout,Smolt,242,NA,1,No,Hatchery,Fin clip,NA
2/27/2021 0:00,2066,North Channel 8.1,174817,0,Steelhead / rainbow trout,Smolt,217,NA,1,No,Hatchery,Fin clip,NA
2/27/2021 0:00,2067,North Channel 8.2,174924,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
2/28/2021 0:00,2069,North Channel 8.2,175228,0,Steelhead / rainbow trout,Silvery parr,200,NA,1,No,Hatchery,Fin clip,NA
2/28/2021 0:00,2068,North Channel 8.1,175046,0,Steelhead / rainbow trout,Smolt,215,NA,1,No,Hatchery,Fin clip,NA
2/28/2021 0:00,2068,North Channel 8.1,175047,0,Steelhead / rainbow trout,Silvery parr,180,NA,1,No,Hatchery,Fin clip,NA
2/28/2021 0:00,2068,North Channel 8.1,175048,0,Steelhead / rainbow trout,Silvery parr,190,NA,1,No,Hatchery,Fin clip,NA
2/28/2021 0:00,2068,North Channel 8.1,175049,0,Steelhead / rainbow trout,Parr,159,NA,1,No,Hatchery,Fin clip,NA
2/28/2021 0:00,2068,North Channel 8.1,175050,0,Steelhead / rainbow trout,Silvery parr,192,NA,1,No,Hatchery,Fin clip,NA
3/1/2021 0:00,2071,North Channel 8.2,175523,0,Steelhead / rainbow trout,Silvery parr,206,NA,1,No,Hatchery,Fin clip,NA
3/1/2021 0:00,2070,North Channel 8.1,175397,0,Steelhead / rainbow trout,Silvery parr,202,NA,1,No,Hatchery,Fin clip,NA
3/1/2021 0:00,2071,North Channel 8.2,175522,0,Steelhead / rainbow trout,Silvery parr,208,NA,1,No,Hatchery,Fin clip,NA
3/2/2021 0:00,2072,North Channel 8.1,175639,0,Steelhead / rainbow trout,Silvery parr,212,NA,1,No,Hatchery,Fin clip,NA
3/2/2021 0:00,2072,North Channel 8.1,175640,0,Steelhead / rainbow trout,Smolt,229,NA,1,No,Hatchery,Fin clip,NA
3/2/2021 0:00,2073,North Channel 8.2,175755,0,Steelhead / rainbow trout,Silvery parr,209,NA,1,No,Hatchery,Fin clip,NA
3/2/2021 0:00,2073,North Channel 8.2,175761,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/3/2021 0:00,2074,North Channel 8.1,175816,0,Steelhead / rainbow trout,Silvery parr,180,NA,1,Yes,Hatchery,Fin clip,NA
3/3/2021 0:00,2074,North Channel 8.1,175815,0,Steelhead / rainbow trout,Silvery parr,196,NA,1,No,Hatchery,Fin clip,NA
3/4/2021 0:00,2076,North Channel 8.1,176054,0,Steelhead / rainbow trout,Silvery parr,189,NA,1,No,Hatchery,Fin clip,NA
3/4/2021 0:00,2076,North Channel 8.1,176053,0,Steelhead / rainbow trout,Silvery parr,175,NA,1,No,Hatchery,Fin clip,NA
3/5/2021 0:00,2079,North Channel 8.2,176504,0,Steelhead / rainbow trout,Silvery parr,154,NA,1,No,Hatchery,Fin clip,NA
3/5/2021 0:00,2079,North Channel 8.2,176505,0,Steelhead / rainbow trout,Smolt,192,NA,1,No,Hatchery,Fin clip,NA
3/6/2021 0:00,2081,North Channel 8.1,176701,0,Steelhead / rainbow trout,Silvery parr,175,NA,1,No,Hatchery,Fin clip,NA
3/7/2021 0:00,2085,North Channel 8.2,177079,0,Steelhead / rainbow trout,Silvery parr,202,NA,1,No,Hatchery,Fin clip,NA
3/8/2021 0:00,2086,North Channel 8.2,177185,0,Steelhead / rainbow trout,Silvery parr,180,NA,1,No,Hatchery,Fin clip,NA
3/8/2021 0:00,2086,North Channel 8.2,177186,0,Steelhead / rainbow trout,Silvery parr,192,NA,1,No,Hatchery,Fin clip,NA
3/10/2021 0:00,2088,North Channel 8.1,177353,0,Steelhead / rainbow trout,Silvery parr,198,NA,1,No,Hatchery,Fin clip,NA
3/10/2021 0:00,2088,North Channel 8.1,177354,0,Steelhead / rainbow trout,Smolt,185,NA,1,No,Hatchery,Fin clip,NA
3/10/2021 0:00,2089,North Channel 8.2,177401,0,Steelhead / rainbow trout,Smolt,232,NA,1,No,Hatchery,Fin clip,NA
3/15/2021 0:00,2095,North Channel 8.2,177728,0,Steelhead / rainbow trout,Button-up fry,27,NA,1,No,Natural,No marks or tags,NA
3/15/2021 0:00,2095,North Channel 8.2,177729,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/16/2021 0:00,2096,North Channel 8.1,177840,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/16/2021 0:00,2096,North Channel 8.1,177841,0,Steelhead / rainbow trout,Not recorded,NA,NA,1,No,Natural,No marks or tags,NA
3/16/2021 0:00,2097,North Channel 8.2,177967,0,Steelhead / rainbow trout,Silvery parr,186,NA,1,No,Hatchery,Fin clip,NA
3/17/2021 0:00,2099,North Channel 8.2,178200,0,Steelhead / rainbow trout,Smolt,190,NA,1,No,Hatchery,Fin clip,NA
3/19/2021 0:00,2104,North Channel 8.2,178555,0,Steelhead / rainbow trout,Smolt,216,NA,1,No,Hatchery,Fin clip,NA
3/19/2021 0:00,2102,North Channel 8.1,178484,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/19/2021 0:00,2102,North Channel 8.1,178483,0,Steelhead / rainbow trout,Smolt,187,NA,1,No,Hatchery,Fin clip,NA
3/20/2021 0:00,2108,North Channel 8.2,178787,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/20/2021 0:00,2108,North Channel 8.2,178788,0,Steelhead / rainbow trout,Button-up fry,26,NA,1,No,Natural,No marks or tags,NA
3/21/2021 0:00,2112,North Channel 8.2,179286,0,Steelhead / rainbow trout,Smolt,232,NA,1,No,Hatchery,Fin clip,NA
3/22/2021 0:00,2113,North Channel 8.2,179418,0,Steelhead / rainbow trout,Silvery parr,198,NA,1,No,Hatchery,Fin clip,NA
3/22/2021 0:00,2110,North Channel 8.1,179054,0,Steelhead / rainbow trout,Silvery parr,208,NA,1,No,Hatchery,Fin clip,NA
3/23/2021 0:00,2111,North Channel 8.1,179160,0,Steelhead / rainbow trout,Smolt,197,NA,1,No,Hatchery,Fin clip,NA
3/23/2021 0:00,2111,North Channel 8.1,179159,0,Steelhead / rainbow trout,Silvery parr,189,NA,1,No,Hatchery,Fin clip,NA
3/23/2021 0:00,2114,North Channel 8.2,179540,0,Steelhead / rainbow trout,Smolt,268,NA,1,No,Hatchery,Fin clip,NA
3/23/2021 0:00,2111,North Channel 8.1,179161,0,Steelhead / rainbow trout,Silvery parr,179,NA,1,No,Hatchery,Fin clip,NA
3/24/2021 0:00,2115,North Channel 8.1,179764,0,Steelhead / rainbow trout,Button-up fry,24,NA,1,No,Natural,No marks or tags,NA
3/24/2021 0:00,2115,North Channel 8.1,179765,0,Steelhead / rainbow trout,Button-up fry,25,NA,1,No,Natural,No marks or tags,NA
3/24/2021 0:00,2115,North Channel 8.1,179766,0,Steelhead / rainbow trout,Smolt,265,NA,1,No,Hatchery,Fin clip,NA
3/24/2021 0:00,2115,North Channel 8.1,179767,0,Steelhead / rainbow trout,Smolt,301,NA,1,No,Hatchery,Fin clip,NA
3/24/2021 0:00,2116,North Channel 8.2,179890,0,Steelhead / rainbow trout,Yolk sac fry (alevin),23,NA,1,No,Natural,No marks or tags,NA
